!gpa-version: 1.1
!Submission Date: 03/28/2017
!
!Project_name: CollecTF - Experimentally validated
!URL: http://www.collectf.org/
!Contact Email: collectf@umbc.edu
!
!DB	DB_Object_ID	Relationship	GO ID	Reference	Evidence code	With (or) From	Interacting taxon ID	Date	Assigned By	Annotation Extension	Annotation Properties
UniProtKB	P71086	enables	GO:0000976	PMID:14563870	ECO:0005667			20170328	CollecTF		
UniProtKB	P71086	enables	GO:0001217	PMID:11532148	ECO:0001807			20170328	CollecTF		
UniProtKB	P71086	enables	GO:0000976	PMID:16166527	ECO:0001807			20170328	CollecTF		
UniProtKB	P71086	part_of	GO:0032993	PMID:12180919	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	P71086	part_of	GO:0032993	PMID:16166527	ECO:0001807			20170328	CollecTF		
UniProtKB	P71086	enables	GO:0001216	PMID:14563870	ECO:0005667			20170328	CollecTF		
UniProtKB	P71086	enables	GO:0001217	PMID:12029044	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	P71086	enables	GO:0000976	PMID:11532148	ECO:0005631	RefSeq:NC_000964.3		20170328	CollecTF		
UniProtKB	P72131	enables	GO:0001216	PMID:22844393	ECO:0001807			20170328	CollecTF		
UniProtKB	P72131	enables	GO:0001216	PMID:22844393	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	P72131	enables	GO:0000976	PMID:22844393	ECO:0005647	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	P72131	part_of	GO:0032993	PMID:22844393	ECO:0001807			20170328	CollecTF		
UniProtKB	P72131	part_of	GO:0032993	PMID:22844393	ECO:0005647	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	P72131	enables	GO:0000976	PMID:22844393	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	P72131	part_of	GO:0032993	PMID:22844393	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	P72131	enables	GO:0000976	PMID:22844393	ECO:0001807			20170328	CollecTF		
UniProtKB	P72131	enables	GO:0001216	PMID:22844393	ECO:0005647	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:19077009	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:16238629	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0000976	PMID:16238629	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:14652736	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0043565	PMID:14652736	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0043565	PMID:19077009	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:16840531	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:16102913	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0043565	PMID:18555801	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0001217	PMID:16840531	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0043565	PMID:18555801	ECO:0005631	RefSeq:NC_020286.1		20170328	CollecTF		
UniProtKB	P73722	enables	GO:0001216	PMID:16238629	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0043565	PMID:18555801	ECO:0005667			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0043565	PMID:16102913	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:18555801	ECO:0005667			20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:18555801	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	enables	GO:0000976	PMID:16840531	ECO:0001807			20170328	CollecTF		
UniProtKB	P73722	part_of	GO:0032993	PMID:18555801	ECO:0005631	RefSeq:NC_020286.1		20170328	CollecTF		
UniProtKB	P73722	involved_in	GO:0045892	PMID:16840531	ECO:0001204			20170328	CollecTF		
UniProtKB	P73722	involved_in	GO:0045893	PMID:16238629	ECO:0005527			20170328	CollecTF		
UniProtKB	P73722	involved_in	GO:0045892	PMID:16840531	ECO:0005653			20170328	CollecTF		
UniProtKB	P73722	involved_in	GO:0045893	PMID:16238629	ECO:0005648			20170328	CollecTF		
UniProtKB	P74171	enables	GO:0000976	PMID:19542007	ECO:0001807			20170328	CollecTF		
UniProtKB	P74171	part_of	GO:0032993	PMID:19542007	ECO:0001807			20170328	CollecTF		
UniProtKB	P74171	enables	GO:0001216	PMID:19542007	ECO:0001807			20170328	CollecTF		
UniProtKB	P74171	involved_in	GO:0045893	PMID:19542007	ECO:0005636			20170328	CollecTF		
UniProtKB	P74171	involved_in	GO:0045893	PMID:19542007	ECO:0001808			20170328	CollecTF		
UniProtKB	P74426	enables	GO:0043565	PMID:19077009	ECO:0001807			20170328	CollecTF		
UniProtKB	P74426	part_of	GO:0032993	PMID:19077009	ECO:0001807			20170328	CollecTF		
UniProtKB	P74739	involved_in	GO:0045892	PMID:15150218	ECO:0005653			20170328	CollecTF		
UniProtKB	P96440	enables	GO:0001216	PMID:18344362	ECO:0001807			20170328	CollecTF		
UniProtKB	P96440	enables	GO:0000976	PMID:18344362	ECO:0001807			20170328	CollecTF		
UniProtKB	P96440	part_of	GO:0032993	PMID:18344362	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WJB7	part_of	GO:0032993	PMID:22479184	ECO:0006009			20170328	CollecTF		
UniProtKB	P9WJB7	enables	GO:0043565	PMID:22479184	ECO:0006009			20170328	CollecTF		
UniProtKB	P9WMG5	part_of	GO:0032993	PMID:18329386	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WMG5	enables	GO:0043565	PMID:18329386	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WMK7	enables	GO:0000976	PMID:24858079	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WMK7	enables	GO:0001216	PMID:24858079	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WMK7	part_of	GO:0032993	PMID:24858079	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	P9WMK7	enables	GO:0000976	PMID:24858079	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	P9WMK7	enables	GO:0001216	PMID:24858079	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	P9WMK7	part_of	GO:0032993	PMID:24858079	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WMK7	involved_in	GO:0045893	PMID:24858079	ECO:0001808			20170328	CollecTF		
UniProtKB	P9WN85	part_of	GO:0032993	PMID:17098899	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	P9WN85	enables	GO:0001217	PMID:17098899	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	P9WN85	enables	GO:0001217	PMID:17098899	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WN85	enables	GO:0000976	PMID:17098899	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WN85	enables	GO:0000976	PMID:17098899	ECO:0005631	RefSeq:NC_000962.3		20170328	CollecTF		
UniProtKB	P9WN85	part_of	GO:0032993	PMID:17098899	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WN85	involved_in	GO:0045892	PMID:17098899	ECO:0001808			20170328	CollecTF		
UniProtKB	P9WP49	enables	GO:0001217	PMID:17143269	ECO:0005670			20170328	CollecTF		
UniProtKB	P9WP49	enables	GO:0000976	PMID:17143269	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WP49	enables	GO:0000976	PMID:17143269	ECO:0005670			20170328	CollecTF		
UniProtKB	P9WP49	part_of	GO:0032993	PMID:17143269	ECO:0005670			20170328	CollecTF		
UniProtKB	P9WP49	part_of	GO:0032993	PMID:17143269	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WP49	enables	GO:0001217	PMID:17143269	ECO:0001807			20170328	CollecTF		
UniProtKB	P9WP49	involved_in	GO:0045892	PMID:17143269	ECO:0005636			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:8633080	ECO:0005634	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:9045799	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:8633080	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:9045799	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:21546589	ECO:0005633			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:8633080	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:9045799	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:9045799	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:8633080	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:9045799	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:10658665	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:21546589	ECO:0005633			20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:9045799	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:10658665	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:8633080	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:21546589	ECO:0005633			20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:8633080	ECO:0005634	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:15210934	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:8633080	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0000976	PMID:15210934	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:8633080	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:8633080	ECO:0005634	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	part_of	GO:0032993	PMID:10658665	ECO:0005631	RefSeq:NC_002516.2		20170328	CollecTF		
UniProtKB	Q03456	enables	GO:0001217	PMID:15210934	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03456	involved_in	GO:0045892	PMID:10658665	ECO:0000288			20170328	CollecTF		
UniProtKB	Q03456	involved_in	GO:0045892	PMID:21546589	ECO:0005660			20170328	CollecTF		
UniProtKB	Q03456	involved_in	GO:0045892	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q03456	involved_in	GO:0045892	PMID:9045799	ECO:0005657			20170328	CollecTF		
UniProtKB	Q03456	involved_in	GO:0045892	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q03456	involved_in	GO:0045892	PMID:15210934	ECO:0005653			20170328	CollecTF		
UniProtKB	P42512	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HWM5	involved_in	GO:0071281	PMID:21546589	ECO:0005660			20170328	CollecTF		
UniProtKB	Q9HXB3	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HV89	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HYJ5	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9HVV1	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HUR7	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I282	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HVV0	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HTX3	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HW42	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I647	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I646	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I114	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HY80	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I529	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q51423	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9HXB4	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	P42513	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I0K1	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9I444	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	G3XD33	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I194	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	G3XCZ8	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HW43	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HVQ7	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9HV88	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	G3XCZ8	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9HVQ8	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9HUR8	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	P53652	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q51404	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HVL4	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I529	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HVF7	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	G3XD99	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I528	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I193	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	G3XCV1	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HYJ6	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HVQ7	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	G3XCV1	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9HVQ6	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q51368	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	G3XD99	involved_in	GO:0071281	PMID:9045799	ECO:0005657			20170328	CollecTF		
UniProtKB	Q9HW32	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HYJ5	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HYJ7	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HW44	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HV90	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9HV88	involved_in	GO:0071281	PMID:10658665	ECO:0000288			20170328	CollecTF		
UniProtKB	Q9I443	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I423	involved_in	GO:0071281	PMID:8633080	ECO:0000288			20170328	CollecTF		
UniProtKB	P40883	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I4Z5	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I115	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q9I281	involved_in	GO:0071281	PMID:12207696	ECO:0005525			20170328	CollecTF		
UniProtKB	Q03AX7	part_of	GO:0032993	PMID:16075200	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03AX7	enables	GO:0000976	PMID:16075200	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03AX7	enables	GO:0001217	PMID:16075200	ECO:0001807			20170328	CollecTF		
UniProtKB	Q03AX7	enables	GO:0000976	PMID:16075200	ECO:0005631	RefSeq:NC_010999.1		20170328	CollecTF		
UniProtKB	Q03AX7	enables	GO:0001217	PMID:16075200	ECO:0005631	RefSeq:NC_010999.1		20170328	CollecTF		
UniProtKB	Q03AX7	part_of	GO:0032993	PMID:16075200	ECO:0005631	RefSeq:NC_010999.1		20170328	CollecTF		
UniProtKB	Q03AX7	involved_in	GO:0045892	PMID:9352913	ECO:0005641			20170328	CollecTF		
UniProtKB	Q03AX7	involved_in	GO:0045892	PMID:16075200	ECO:0005653			20170328	CollecTF		
UniProtKB	Q06198	enables	GO:0001216	PMID:14645293	ECO:0005667			20170328	CollecTF		
UniProtKB	Q06198	part_of	GO:0032993	PMID:14645293	ECO:0005667			20170328	CollecTF		
UniProtKB	Q06198	enables	GO:0000976	PMID:14645293	ECO:0005667			20170328	CollecTF		
UniProtKB	Q06198	involved_in	GO:0045893	PMID:11807066	ECO:0005657			20170328	CollecTF		
UniProtKB	Q06198	involved_in	GO:0045893	PMID:14645293	ECO:0005657			20170328	CollecTF		
UniProtKB	Q0PB47	enables	GO:0000976	PMID:21199674	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PB47	enables	GO:0001216	PMID:21199674	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PB47	part_of	GO:0032993	PMID:21199674	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PB47	involved_in	GO:0045893	PMID:21199674	ECO:0001808			20170328	CollecTF		
UniProtKB	Q0PB47	involved_in	GO:0045893	PMID:21199674	ECO:0005525			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0001217	PMID:15728904	ECO:0005667			20170328	CollecTF		
UniProtKB	Q0PBE2	part_of	GO:0032993	PMID:17166222	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0000976	PMID:15728904	ECO:0005667			20170328	CollecTF		
UniProtKB	Q0PBE2	part_of	GO:0032993	PMID:15728904	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0001217	PMID:15728904	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0000976	PMID:15728904	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0000976	PMID:17166222	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0001217	PMID:17166222	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0000976	PMID:16936021	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	part_of	GO:0032993	PMID:15728904	ECO:0005667			20170328	CollecTF		
UniProtKB	Q0PBE2	enables	GO:0001217	PMID:16936021	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	part_of	GO:0032993	PMID:16936021	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBE2	involved_in	GO:0045892	PMID:18178742	ECO:0001808			20170328	CollecTF		
UniProtKB	Q0PBF4	enables	GO:0001216	PMID:23065977	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBF4	enables	GO:0001216	PMID:23065977	ECO:0005631	RefSeq:NC_002163.1		20170328	CollecTF		
UniProtKB	Q0PBF4	enables	GO:0000976	PMID:23065977	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBF4	enables	GO:0001217	PMID:23065977	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBF4	enables	GO:0001217	PMID:23065977	ECO:0005631	RefSeq:NC_002163.1		20170328	CollecTF		
UniProtKB	Q0PBF4	part_of	GO:0032993	PMID:23065977	ECO:0005631	RefSeq:NC_002163.1		20170328	CollecTF		
UniProtKB	Q0PBF4	part_of	GO:0032993	PMID:23065977	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBF4	enables	GO:0000976	PMID:23065977	ECO:0005631	RefSeq:NC_002163.1		20170328	CollecTF		
UniProtKB	Q0PBF4	involved_in	GO:0045892	PMID:23065977	ECO:0001808			20170328	CollecTF		
UniProtKB	Q0PBF4	involved_in	GO:0045892	PMID:23065977	ECO:0005525			20170328	CollecTF		
UniProtKB	Q0PBF4	involved_in	GO:0045893	PMID:23065977	ECO:0005525			20170328	CollecTF		
UniProtKB	Q0PBF4	involved_in	GO:0045893	PMID:23065977	ECO:0001808			20170328	CollecTF		
UniProtKB	Q0PBI7	enables	GO:0043565	PMID:21908670	ECO:0005631	RefSeq:NC_002163.1		20170328	CollecTF		
UniProtKB	Q0PBI7	enables	GO:0043565	PMID:21908670	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBI7	part_of	GO:0032993	PMID:21908670	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0PBI7	part_of	GO:0032993	PMID:21908670	ECO:0005631	RefSeq:NC_002163.1		20170328	CollecTF		
UniProtKB	Q0WF12	part_of	GO:0032993	PMID:17074075	ECO:0005631	RefSeq:NC_010465.1		20170328	CollecTF		
UniProtKB	Q0WF12	enables	GO:0000976	PMID:17074075	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0WF12	enables	GO:0001217	PMID:17074075	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0WF12	part_of	GO:0032993	PMID:17074075	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0WF12	enables	GO:0001217	PMID:17074075	ECO:0005631	RefSeq:NC_010465.1		20170328	CollecTF		
UniProtKB	Q0WF12	enables	GO:0000976	PMID:17074075	ECO:0005631	RefSeq:NC_010465.1		20170328	CollecTF		
UniProtKB	Q0WJZ2	enables	GO:0001217	PMID:19552825	ECO:0005631	RefSeq:NC_005810.1		20170328	CollecTF		
UniProtKB	Q0WJZ2	enables	GO:0000976	PMID:19552825	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0WJZ2	enables	GO:0000976	PMID:19552825	ECO:0005631	RefSeq:NC_005810.1		20170328	CollecTF		
UniProtKB	Q0WJZ2	part_of	GO:0032993	PMID:19552825	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0WJZ2	enables	GO:0001217	PMID:19552825	ECO:0001807			20170328	CollecTF		
UniProtKB	Q0WJZ2	part_of	GO:0032993	PMID:19552825	ECO:0005631	RefSeq:NC_005810.1		20170328	CollecTF		
UniProtKB	Q0WJZ2	involved_in	GO:0045892	PMID:19552825	ECO:0005525			20170328	CollecTF		
UniProtKB	Q0WJZ2	involved_in	GO:0045892	PMID:19552825	ECO:0001808			20170328	CollecTF		
UniProtKB	Q18AR8	enables	GO:0000976	PMID:22989714	ECO:0006007			20170328	CollecTF		
UniProtKB	Q18AR8	enables	GO:0000976	PMID:22989714	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18AR8	enables	GO:0001217	PMID:22989714	ECO:0006007			20170328	CollecTF		
UniProtKB	Q18AR8	enables	GO:0001217	PMID:22989714	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18AR8	enables	GO:0001216	PMID:22989714	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18AR8	enables	GO:0001216	PMID:22989714	ECO:0006007			20170328	CollecTF		
UniProtKB	Q18AR8	part_of	GO:0032993	PMID:22989714	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18AR8	part_of	GO:0032993	PMID:22989714	ECO:0006007			20170328	CollecTF		
UniProtKB	Q18AR8	involved_in	GO:0045892	PMID:22989714	ECO:0001808			20170328	CollecTF		
UniProtKB	Q18AR8	involved_in	GO:0006355	PMID:22989714	ECO:0005525			20170328	CollecTF		
UniProtKB	Q18AR8	involved_in	GO:0045893	PMID:22989714	ECO:0001808			20170328	CollecTF		
UniProtKB	Q18AR8	involved_in	GO:0045893	PMID:22989714	ECO:0005525			20170328	CollecTF		
UniProtKB	Q18AR8	involved_in	GO:0045892	PMID:22989714	ECO:0005525			20170328	CollecTF		
UniProtKB	Q18B74	part_of	GO:0032993	PMID:23119071	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18B74	enables	GO:0043565	PMID:23119071	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0001217	PMID:17725558	ECO:0005631	RefSeq:NC_009089.1		20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0000976	PMID:20709897	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0001217	PMID:20709897	ECO:0005631	RefSeq:NC_009089.1		20170328	CollecTF		
UniProtKB	Q18BE1	part_of	GO:0032993	PMID:17725558	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0000976	PMID:17725558	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0001217	PMID:20709897	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0001217	PMID:17725558	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0000976	PMID:20709897	ECO:0005631	RefSeq:NC_009089.1		20170328	CollecTF		
UniProtKB	Q18BE1	part_of	GO:0032993	PMID:20709897	ECO:0001807			20170328	CollecTF		
UniProtKB	Q18BE1	part_of	GO:0032993	PMID:20709897	ECO:0005631	RefSeq:NC_009089.1		20170328	CollecTF		
UniProtKB	Q18BE1	enables	GO:0000976	PMID:17725558	ECO:0005631	RefSeq:NC_009089.1		20170328	CollecTF		
UniProtKB	Q18BE1	part_of	GO:0032993	PMID:17725558	ECO:0005631	RefSeq:NC_009089.1		20170328	CollecTF		
UniProtKB	Q18BE1	involved_in	GO:0045892	PMID:20709897	ECO:0001808			20170328	CollecTF		
UniProtKB	Q18BE1	involved_in	GO:0045892	PMID:17725558	ECO:0001808			20170328	CollecTF		
UniProtKB	Q18BE1	involved_in	GO:0045892	PMID:20709897	ECO:0005525			20170328	CollecTF		
UniProtKB	Q1CU85	part_of	GO:0032993	PMID:15901691	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
UniProtKB	Q1CU85	enables	GO:0000976	PMID:15901691	ECO:0001807			20170328	CollecTF		
UniProtKB	Q1CU85	enables	GO:0000976	PMID:15901691	ECO:0005631	RefSeq:NC_000915.1		20170328	CollecTF		
